latitude,longitude,ocean depth (m),depth of sample (m),temperature of ocean (C),dissolved oxygen (µmol kg-1),apparent oxygen utilization (µmol kg-1),temperature of pH measurement (C),pH
57.8127,-174.8593,2450,2209.4,1.75,65.28,2,-999,7.6
57.8127,-174.8593,2450,1972.1,1.896,52.54,2,-999,7.6176
57.8127,-174.8593,2450,1677.4,2.075,41.51,2,-999,7.6364
57.8127,-174.8593,2450,1382.4,2.384,26.65,2,-999,7.6323
57.8127,-174.8593,2450,1185.5,2.615,21.27,2,-999,7.6833
57.8127,-174.8593,2450,989.4,2.943,18.57,2,-999,7.6755
57.8127,-174.8593,2450,791.1,3.224,19.08,2,-999,7.7012
57.8127,-174.8593,2450,592.6,3.558,33.4,2,-999,7.6837
57.8127,-174.8593,2450,446.3,3.776,63.83,2,-999,7.6793
57.8127,-174.8593,2450,296,3.86,135.67,2,-999,7.7329
57.8127,-174.8593,2450,197.1,2.726,272.55,2,-999,7.8403
57.8127,-174.8593,2450,147.6,2.686,289.36,2,-999,7.8618
57.9987,-174.8507,3005,496.7,3.706,50.44,2,-999,7.6949
57.9987,-174.8507,3005,394.9,3.859,86.36,2,-999,7.6978
57.9987,-174.8507,3005,297,3.892,131.1,2,-999,7.7362
57.9987,-174.8507,3005,148.6,2.73,293.32,2,-999,7.8598
57.9987,-174.8507,3005,100,2.755,289.01,2,-999,7.8404
57.9987,-174.8507,3005,74.3,2.781,296.32,2,-999,7.9382
57.9987,-174.8507,3005,50.5,3.673,313.74,2,-999,7.8673
57.9987,-174.8507,3005,39.6,4.188,322,2,-999,7.8643
57.9987,-174.8507,3005,29.7,4.838,316.4,2,-999,7.8897
57.9987,-174.8507,3005,19.8,7.879,310.15,2,-999,7.8978
57.9987,-174.8507,3005,9.9,7.974,308.92,2,-999,7.8787
57.9987,-174.8507,3005,4,7.978,308.1,2,-999,7.932
59.9005,-173.4002,87,81.2,-0.969,303.37,2,-999,8.154
59.9005,-173.4002,87,74.3,-0.969,303.52,2,-999,8.0951
59.9005,-173.4002,87,49.5,-1.09,311.17,2,-999,8.1807
59.9005,-173.4002,87,40.6,-1.169,318.76,2,-999,8.1127
59.9005,-173.4002,87,29.7,-1.318,379.96,2,-999,8.1547
59.9005,-173.4002,87,19.8,-0.607,413.54,2,-999,8.1684
59.9005,-173.4002,87,9.9,5.265,341.52,2,-999,8.1634
59.9005,-173.4002,87,2,5.447,339.1,2,-999,8.2586
59.909,-172.7863,72,69.3,-1.224,314.07,2,-999,8.005
59.909,-172.7863,72,49.5,-1.27,320.99,2,-999,8.1848
59.909,-172.7863,72,39.6,-1.361,331.12,2,-999,8.1952
59.909,-172.7863,72,28.7,-1.271,425,2,-999,8.1912
59.909,-172.7863,72,19.8,-0.022,470.38,2,-999,8.254
59.909,-172.7863,72,9.9,4.223,365.87,2,-999,8.2722
59.909,-172.7863,72,2,5.057,351.25,2,-999,8.2255
59.9123,-171.5962,70,65.4,-1.296,318.33,2,-999,8.174
59.9123,-171.5962,70,49.5,-1.302,317.82,2,-999,8.177
59.9123,-171.5962,70,39.6,-1.317,319.65,2,-999,8.1792
59.9123,-171.5962,70,29.7,-1.336,334.37,2,-999,8.1712
59.9123,-171.5962,70,19.8,0.378,422.08,2,-999,8.2691
59.9123,-171.5962,70,9.9,5.916,333.36,2,-999,8.1836
59.9123,-171.5962,70,2,6.138,328.81,2,-999,8.1714
59.8998,-170.4005,62,58.4,-0.804,356.54,2,-999,8.2641
59.8998,-170.4005,62,50.5,-0.805,356.39,2,-999,8.2644
59.8998,-170.4005,62,40.6,-0.781,357.18,2,-999,8.2066
59.8998,-170.4005,62,29.7,-0.551,363.92,2,-999,8.2631
59.8998,-170.4005,62,19.8,0,368.54,2,-999,8.1922
59.8998,-170.4005,62,9.9,5.872,331.4,2,-999,8.2143
59.8998,-170.4005,62,3,5.841,329.99,2,-999,8.1831
59.8982,-174.0078,104,98,-0.131,284.5,2,-999,7.9305
59.8982,-174.0078,104,74.3,-0.147,285.28,2,-999,8.0286
59.8982,-174.0078,104,49.5,-0.968,318.7,2,-999,8.1625
59.8982,-174.0078,104,39.6,-1.285,341.07,2,-999,8.1786
59.8982,-174.0078,104,29.7,-0.781,387.44,2,-999,8.0552
59.8982,-174.0078,104,19.8,3.067,399.78,2,-999,8.2503
59.8982,-174.0078,104,9.9,6.193,333.82,2,-999,8.2589
59.8982,-174.0078,104,2,6.499,330.69,2,-999,8.3195
59.8943,-174.5833,114,9.9,6.308,333.42,2,-999,8.2613
59.8943,-174.5833,114,2,6.282,332.65,2,-999,8.3093
59.9018,-175.193,119,114.9,0.8,279.35,2,-999,7.9329
59.9018,-175.193,119,74.3,0.457,299.3,2,-999,8.0084
59.9018,-175.193,119,49.5,-0.871,337.18,2,-999,8.1079
